"CONTRACT MONTH","STRIKE PRICE","C/P","*OPENING PRICE","*DAILY HIGH","*DAILY LOW","CLOSE PRICE","VOLUME","*OPENING PRICE","*DAILY HIGH","*DAILY LOW","O.Q.P. CLOSE","O.Q.P. CHANGE","IV%","VOLUME","*CONTRACT HIGH","*CONTRACT LOW","VOLUME","OPEN INTEREST","CHANGE IN OI"
OCT-18,21000,C,0,0,0,0,0,0,0,0,5996,-882,33,0,0,0,0,0,0
OCT-18,21200,C,0,0,0,0,0,0,0,0,5796,-882,31,0,0,0,0,0,0
OCT-18,21400,C,0,0,0,0,0,0,0,0,5596,-882,30,0,0,0,0,0,0
OCT-18,21600,C,0,0,0,0,0,0,0,0,5397,-881,30,0,0,0,0,0,0
OCT-18,21800,C,0,0,0,0,0,0,0,0,5198,-880,30,0,0,0,0,0,0
OCT-18,22000,C,0,0,0,0,0,0,0,0,4999,-880,30,0,0,0,0,0,0
OCT-18,22200,C,0,0,0,0,0,0,0,0,4800,-879,29,0,0,0,0,0,0
OCT-18,22400,C,0,0,0,0,0,0,0,0,4601,-879,29,0,0,0,0,0,0
OCT-18,22600,C,0,0,0,0,0,0,0,0,4403,-877,28,0,0,0,0,0,0
OCT-18,22800,C,0,0,0,0,0,0,0,0,4205,-876,28,0,0,0,0,0,0
OCT-18,23000,C,0,0,0,0,0,0,0,0,4007,-875,27,6,3655,3655,6,2,-5
OCT-18,23200,C,0,0,0,0,0,0,0,0,3810,-873,27,0,0,0,0,0,0
OCT-18,23400,C,0,0,0,0,0,0,0,0,3614,-871,26,0,0,0,0,0,0
OCT-18,23600,C,0,0,0,0,0,0,0,0,3418,-869,26,0,5140,5140,0,2,0
OCT-18,23800,C,0,0,0,0,0,0,0,0,3224,-865,26,0,0,0,0,0,0
OCT-18,24000,C,0,0,0,0,0,0,0,0,3030,-861,25,0,2988,2988,0,1,0
OCT-18,24200,C,0,0,0,0,0,0,0,0,2839,-856,25,0,0,0,0,0,0
